user_id,app_name,category,screen_time_min,launches,interactions,is_productive
1055,Twitch,Entertainment,41.13,1.0,5.0,False
1042,Spotify,Entertainment,44.45,4.0,6.0,False
1019,Netflix,Entertainment,33.31,3.0,8.0,False
1052,Evernote,Productivity,16.64,1.0,7.0,True
1007,YouTube,Entertainment,18.05,2.0,1.0,False
1062,Instagram,Social,29.910392617449666,2.0,4.0,False
1068,Chrome,Utilities,27.03,2.0,3.0,False
1062,Gmail,Utilities,24.28,1.0,7.0,False
1003,Camera,Utilities,75.26,0.0,4.0,False
1048,Facebook,Social,4.38,2.0,5.0,False
1008,Gmail,Utilities,1.2,1.0,8.0,False
1092,Instagram,Social,9.48,5.0,5.0,False
1008,Camera,Utilities,22.56,1.0,7.0,False
1026,Notion,Productivity,64.99,2.0,3.0,True
1016,Instagram,Social,31.64,2.0,3.0,False
1058,Instagram,Social,37.31,1.0,4.0,False
1001,Facebook,Social,53.19,2.0,9.0,False
1069,Twitter,Social,15.06,2.0,5.0,False
1081,Google Docs,Productivity,10.95,2.0,6.0,True
1036,Netflix,Entertainment,1.25,2.0,5.0,False
1080,Twitter,Social,12.01,5.0,2.0,False
1011,Google Maps,Utilities,0.68,2.0,5.0,False
1030,Evernote,Productivity,21.7,1.0,5.0,True
1066,WhatsApp,Social,7.59,3.0,3.0,False
1036,Evernote,Productivity,14.68,1.0,4.0,True
1094,Gmail,Utilities,75.79,4.0,2.0,False
1055,Snapchat,Social,29.910392617449666,3.0,7.0,False
1006,Google Maps,Utilities,4.58,4.0,4.0,False
1020,Weather,Utilities,18.45,0.0,5.0,False
1005,WhatsApp,Social,29.04,3.0,5.0,False
1078,Instagram,Social,0.51,2.0,4.0,False
1088,Microsoft Teams,Productivity,52.57,4.0,5.0,True
1002,Weather,Utilities,3.69,2.0,2.0,False
1036,Chrome,Utilities,6.64,2.0,2.0,False
1059,Evernote,Productivity,31.96,1.0,2.0,True
1019,Evernote,Productivity,8.31,2.0,5.0,True
1043,Twitch,Entertainment,25.22,4.0,5.0,False
1096,Notion,Productivity,35.16,0.0,6.0,True
1054,Camera,Utilities,103.68,2.0,3.0,False
1066,Camera,Utilities,0.91,3.0,8.0,False
1079,Weather,Utilities,7.62,0.0,5.0,False
1029,Google Docs,Productivity,42.85,0.0,2.0,True
1028,Microsoft Teams,Productivity,2.22,2.0,0.0,True
1073,Gmail,Utilities,1.58,1.0,7.0,False
1063,Notion,Productivity,24.73,1.0,7.0,True
1099,Netflix,Entertainment,2.4,0.0,5.0,False
1090,Instagram,Social,12.4,3.0,4.0,False
1018,Google Maps,Utilities,84.67,3.0,7.0,False
1078,Twitch,Entertainment,17.57,2.0,7.0,False
1028,Camera,Utilities,2.74,0.0,0.0,False
1024,Evernote,Productivity,50.0,1.0,3.0,True
1050,Gmail,Utilities,13.76,2.0,3.0,False
1075,Gmail,Utilities,33.17,2.0,7.0,False
1074,Netflix,Entertainment,8.7,4.0,2.0,False
1088,Slack,Productivity,32.38,1.0,7.0,True
1099,Google Docs,Productivity,51.71,2.0,8.0,True
1066,YouTube,Entertainment,0.71,1.0,0.0,False
1034,Google Maps,Utilities,41.64,2.0,3.0,False
1021,Weather,Utilities,120.06,3.0,2.0,False
1004,Twitch,Entertainment,13.68,2.0,10.0,False
1036,Twitter,Social,141.65,2.0,10.0,False
1016,Microsoft Teams,Productivity,51.13,3.0,4.0,True
1078,Camera,Utilities,3.92,0.0,0.0,False
1016,Google Docs,Productivity,48.46,2.0,6.0,True
1025,Weather,Utilities,24.71,1.0,4.0,False
1056,Chrome,Utilities,22.31,1.0,4.0,False
1045,TikTok,Entertainment,2.23,2.0,7.0,False
1035,Weather,Utilities,39.8,1.0,6.0,False
1086,Gmail,Utilities,35.19,3.0,6.0,False
1085,Gmail,Utilities,0.98,2.0,8.0,False
1022,Chrome,Utilities,71.41,4.0,4.0,False
1030,Facebook,Social,16.68,0.0,4.0,False
1067,Facebook,Social,8.62,2.0,8.0,False
1004,Twitch,Entertainment,35.85,0.0,8.0,False
1080,WhatsApp,Social,9.42,2.0,2.0,False
1008,Microsoft Teams,Productivity,6.5,2.0,1.0,True
1060,Netflix,Entertainment,58.67,3.0,5.0,False
1063,Gmail,Utilities,44.16,1.0,6.0,False
1057,Weather,Utilities,0.73,5.0,5.0,False
1087,Microsoft Teams,Productivity,52.31,4.0,4.0,True
1088,TikTok,Entertainment,30.71,1.0,3.0,False
1032,Facebook,Social,37.33,3.0,6.0,False
1082,Chrome,Utilities,32.87,0.0,8.0,False
1020,YouTube,Entertainment,47.32,2.0,6.0,False
1080,Camera,Utilities,15.78,3.0,2.0,False
1077,Snapchat,Social,3.39,3.0,4.0,False
1059,Weather,Utilities,126.65,3.0,2.0,False
1009,Notion,Productivity,48.7,4.0,5.0,True
1040,Twitch,Entertainment,22.94,3.0,7.0,False
1088,Weather,Utilities,2.28,1.0,5.0,False
1013,Snapchat,Social,4.16,3.0,6.0,False
1091,Google Maps,Utilities,24.08,0.0,4.0,False
1029,Google Docs,Productivity,8.79,0.0,3.0,True
1041,Evernote,Productivity,21.86,0.0,1.0,True
1035,Weather,Utilities,10.0,2.0,5.0,False
1033,Twitter,Social,76.3,0.0,6.0,False
1028,Gmail,Utilities,52.89,4.0,6.0,False
1018,Spotify,Entertainment,36.48,2.0,5.0,False
1070,Weather,Utilities,6.51,4.0,7.0,False
1073,Chrome,Utilities,8.69,2.0,5.0,False
1056,Twitter,Social,8.83,2.0,3.0,False
1072,Snapchat,Social,42.42,2.0,6.0,False
1100,Gmail,Utilities,20.41,2.0,7.0,False
1005,YouTube,Entertainment,8.42,2.0,3.0,False
1081,Facebook,Social,4.43,2.0,5.0,False
1009,Gmail,Utilities,36.85,2.0,4.0,False
1027,Chrome,Utilities,27.04,3.0,2.0,False
1064,YouTube,Entertainment,56.25,2.0,5.0,False
1008,Notion,Productivity,4.84,2.0,2.0,True
1044,Notion,Productivity,31.63,3.0,6.0,True
1024,WhatsApp,Social,11.22,1.0,5.0,False
1086,Instagram,Social,11.79,5.0,6.0,False
1056,Microsoft Teams,Productivity,10.8,1.0,7.0,True
1086,WhatsApp,Social,39.61,1.0,5.0,False
1044,Spotify,Entertainment,107.48,2.0,6.0,False
1092,Chrome,Utilities,16.91,3.0,3.0,False
1088,Microsoft Teams,Productivity,8.58,2.0,3.0,True
1063,Google Maps,Utilities,4.77,0.0,3.0,False
1001,Evernote,Productivity,49.31,2.0,4.0,True
1012,Facebook,Social,23.04,2.0,4.0,False
1027,Instagram,Social,41.13,0.0,4.0,False
1000,Twitch,Entertainment,71.18,1.0,2.0,False
1011,Chrome,Utilities,24.55,2.0,2.0,False
1049,Microsoft Teams,Productivity,16.11,4.0,8.0,True
1018,Chrome,Utilities,65.18,0.0,2.0,False
1017,Google Docs,Productivity,2.15,0.0,5.0,True
1084,YouTube,Entertainment,13.12,1.0,7.0,False
1095,Evernote,Productivity,5.02,0.0,3.0,True
1069,Chrome,Utilities,25.63,1.0,7.0,False
1049,Google Docs,Productivity,30.4,2.0,2.0,True
1041,YouTube,Entertainment,29.97,3.0,3.0,False
1001,Google Maps,Utilities,34.49,3.0,6.0,False
1082,Evernote,Productivity,13.16,1.0,4.0,True
1080,Weather,Utilities,43.0,5.0,2.0,False
1057,Spotify,Entertainment,105.05,4.0,4.0,False
1044,Camera,Utilities,35.81,3.0,9.0,False
1034,YouTube,Entertainment,31.07,1.0,4.0,False
1091,YouTube,Entertainment,52.98,2.0,6.0,False
1000,Notion,Productivity,1.07,1.0,1.0,True
1008,Gmail,Utilities,11.62,2.0,4.0,False
1099,Twitter,Social,30.08,0.0,7.0,False
1091,Evernote,Productivity,20.85,3.0,9.0,True
1049,Microsoft Teams,Productivity,5.86,1.0,6.0,True
1074,Camera,Utilities,25.41,1.0,5.0,False
1042,Notion,Productivity,94.33,2.0,9.0,True
1075,Evernote,Productivity,16.99,3.0,5.0,True
1064,Microsoft Teams,Productivity,10.89,2.0,2.0,True
1046,Instagram,Social,152.18,1.0,5.0,False
1047,Gmail,Utilities,24.24,5.0,4.0,False
1006,Gmail,Utilities,10.73,1.0,10.0,False
1046,Microsoft Teams,Productivity,9.5,2.0,10.0,True
1037,Chrome,Utilities,5.7,2.0,5.0,False
1058,Microsoft Teams,Productivity,122.04,2.0,4.0,True
1045,WhatsApp,Social,72.59,0.0,8.0,False
1086,Microsoft Teams,Productivity,3.22,2.0,8.0,True
1033,Google Maps,Utilities,43.06,2.0,2.0,False
1052,Netflix,Entertainment,10.69,3.0,4.0,False
1010,Notion,Productivity,28.02,4.0,5.0,True
1005,Microsoft Teams,Productivity,56.41,2.0,1.0,True
1020,Notion,Productivity,9.2,0.0,4.0,True
1027,TikTok,Entertainment,10.62,3.0,8.0,False
1099,Instagram,Social,18.05,5.0,5.0,False
1055,Spotify,Entertainment,0.41,0.0,6.0,False
1088,Netflix,Entertainment,169.8,2.0,5.0,False
1097,WhatsApp,Social,65.7,2.0,10.0,False
1074,Microsoft Teams,Productivity,3.94,1.0,1.0,True
1096,Camera,Utilities,15.8,5.0,3.0,False
1081,Netflix,Entertainment,11.14,0.0,4.0,False
1097,Microsoft Teams,Productivity,70.86,2.0,5.0,True
1076,Microsoft Teams,Productivity,5.09,1.0,4.0,True
1059,Twitch,Entertainment,16.54,1.0,5.0,False
1093,Evernote,Productivity,43.43,3.0,6.0,True
1076,WhatsApp,Social,61.69,5.0,6.0,False
1026,Google Maps,Utilities,0.93,3.0,5.0,False
1063,Spotify,Entertainment,100.05,4.0,2.0,False
1033,Twitter,Social,21.11,4.0,6.0,False
1094,Spotify,Entertainment,37.3,3.0,5.0,False
1050,Instagram,Social,10.85,2.0,4.0,False
1018,Google Docs,Productivity,1.65,2.0,5.0,True
1095,Slack,Productivity,197.71,2.0,3.0,True
1023,Microsoft Teams,Productivity,35.09,3.0,6.0,True
1046,Netflix,Entertainment,36.4,1.0,5.0,False
1017,Evernote,Productivity,15.8,0.0,6.0,True
1082,YouTube,Entertainment,94.55,3.0,6.0,False
1030,Camera,Utilities,33.93,0.0,10.0,False
1097,Evernote,Productivity,17.57,1.0,8.0,True
1047,Evernote,Productivity,28.15,0.0,7.0,True
1011,Netflix,Entertainment,28.13,1.0,2.0,False
1072,Notion,Productivity,3.9,1.0,4.0,True
1073,Microsoft Teams,Productivity,48.88,1.0,6.0,True
1008,Google Docs,Productivity,5.91,2.0,6.0,True
1013,Twitch,Entertainment,21.65,4.0,6.0,False
1086,Snapchat,Social,36.17,3.0,2.0,False
1038,Google Docs,Productivity,33.14,1.0,3.0,True
1090,Google Docs,Productivity,95.2,2.0,5.0,True
1075,Gmail,Utilities,59.43,5.0,6.0,False
1001,Netflix,Entertainment,14.29,1.0,2.0,False
1084,WhatsApp,Social,31.32,2.0,4.0,False
1043,Spotify,Entertainment,2.22,4.0,7.0,False
1091,Slack,Productivity,24.66,3.0,1.0,True
1054,Evernote,Productivity,8.56,4.0,4.0,True
1023,Twitter,Social,7.67,1.0,6.0,False
1026,Slack,Productivity,3.52,1.0,7.0,True
1098,Spotify,Entertainment,5.27,0.0,3.0,False
1003,Netflix,Entertainment,11.24,2.0,3.0,False
1066,Camera,Utilities,21.81,4.0,3.0,False
1082,Instagram,Social,7.73,1.0,4.0,False
1000,Microsoft Teams,Productivity,33.53,2.0,7.0,True
1064,Twitter,Social,16.56,1.0,2.0,False
1078,Google Maps,Utilities,18.29,1.0,8.0,False
1009,Evernote,Productivity,13.54,0.0,6.0,True
1042,Snapchat,Social,52.1,0.0,6.0,False
1068,Spotify,Entertainment,17.16,0.0,6.0,False
1053,Google Docs,Productivity,4.47,1.0,3.0,True
1022,TikTok,Entertainment,34.74,0.0,10.0,False
1016,Netflix,Entertainment,18.16,2.0,5.0,False
1089,TikTok,Entertainment,7.67,4.0,7.0,False
1032,Snapchat,Social,21.91,2.0,2.0,False
1089,Google Maps,Utilities,8.44,6.0,3.0,False
1076,WhatsApp,Social,27.92,1.0,6.0,False
1040,WhatsApp,Social,15.96,2.0,6.0,False
1045,Twitter,Social,19.35,2.0,2.0,False
1079,Snapchat,Social,0.42,0.0,8.0,False
1075,Instagram,Social,29.85,3.0,4.0,False
1024,TikTok,Entertainment,97.36,4.0,9.0,False
1097,WhatsApp,Social,47.09,3.0,4.0,False
1002,Evernote,Productivity,14.51,0.0,3.0,True
1037,Facebook,Social,36.23,4.0,2.0,False
1019,Instagram,Social,1.85,1.0,9.0,False
1013,Gmail,Utilities,4.81,0.0,3.0,False
1047,Spotify,Entertainment,25.93,2.0,6.0,False
1039,Twitch,Entertainment,7.41,0.0,8.0,False
1056,Slack,Productivity,4.6,3.0,8.0,True
1072,Camera,Utilities,17.38,1.0,6.0,False
1058,Gmail,Utilities,16.75,4.0,4.0,False
1089,Chrome,Utilities,17.34,2.0,8.0,False
1059,Microsoft Teams,Productivity,9.47,3.0,2.0,True
1070,Evernote,Productivity,10.65,0.0,2.0,True
1067,Chrome,Utilities,76.56,3.0,5.0,False
1000,Camera,Utilities,19.35,3.0,6.0,False
1007,Evernote,Productivity,38.63,2.0,2.0,True
1084,Google Docs,Productivity,19.65,2.0,5.0,True
1014,WhatsApp,Social,20.92,2.0,7.0,False
1079,Notion,Productivity,26.49,1.0,4.0,True
1053,Chrome,Utilities,46.03,3.0,3.0,False
1055,Snapchat,Social,10.79,1.0,7.0,False
1076,Spotify,Entertainment,33.82,3.0,1.0,False
1075,WhatsApp,Social,81.04,3.0,7.0,False
1097,Camera,Utilities,9.44,2.0,5.0,False
1042,Google Maps,Utilities,0.76,1.0,5.0,False
1025,Twitch,Entertainment,37.23,0.0,8.0,False
1040,YouTube,Entertainment,14.63,0.0,5.0,False
1048,Twitch,Entertainment,5.88,3.0,4.0,False
1084,Slack,Productivity,23.58,4.0,7.0,True
1081,Chrome,Utilities,61.04,2.0,4.0,False
1069,Chrome,Utilities,27.87,1.0,6.0,False
1089,Spotify,Entertainment,15.56,1.0,5.0,False
1046,Evernote,Productivity,32.23,3.0,4.0,True
1073,Google Maps,Utilities,71.93,3.0,3.0,False
1079,Spotify,Entertainment,90.01,1.0,5.0,False
1086,YouTube,Entertainment,22.27,0.0,3.0,False
1076,Evernote,Productivity,72.31,0.0,8.0,True
1061,Evernote,Productivity,19.54,0.0,5.0,True
1073,Google Maps,Utilities,36.03,0.0,4.0,False
1093,Gmail,Utilities,23.44,1.0,9.0,False
1099,Evernote,Productivity,59.15,3.0,5.0,True
1044,Instagram,Social,30.24,1.0,1.0,False
1049,Instagram,Social,6.35,1.0,6.0,False
1060,Netflix,Entertainment,34.05,1.0,2.0,False
1000,Google Docs,Productivity,4.19,1.0,7.0,True
1010,Notion,Productivity,69.13,4.0,5.0,True
1038,Slack,Productivity,63.85,1.0,6.0,True
1070,Slack,Productivity,7.0,3.0,2.0,True
1075,Chrome,Utilities,4.89,0.0,4.0,False
1049,Snapchat,Social,35.53,2.0,8.0,False
1094,Evernote,Productivity,0.42,1.0,5.0,True
1047,Instagram,Social,12.89,2.0,7.0,False
1003,Twitch,Entertainment,22.95,1.0,8.0,False
1028,Facebook,Social,70.61,1.0,4.0,False
1055,TikTok,Entertainment,8.72,4.0,7.0,False
1004,Chrome,Utilities,16.84,5.0,4.0,False
1034,Netflix,Entertainment,21.1,6.0,8.0,False
1007,Microsoft Teams,Productivity,0.4,3.0,1.0,True
1035,YouTube,Entertainment,46.51,6.0,3.0,False
1010,Twitter,Social,70.58,2.0,6.0,False
1041,Google Docs,Productivity,3.9,1.0,6.0,True
1043,Twitch,Entertainment,3.28,0.0,3.0,False
1002,Camera,Utilities,5.6,2.0,2.0,False
1026,Netflix,Entertainment,2.82,3.0,7.0,False
1016,Google Docs,Productivity,19.93,1.0,2.0,True
1096,Weather,Utilities,30.15,6.0,6.0,False
1068,Google Docs,Productivity,46.55,1.0,5.0,True
1079,Spotify,Entertainment,1.33,1.0,9.0,False
1014,Google Docs,Productivity,8.23,1.0,8.0,True
1066,YouTube,Entertainment,10.44,1.0,3.0,False
1050,Microsoft Teams,Productivity,15.19,5.0,5.0,True
1093,Chrome,Utilities,88.22,5.0,3.0,False
1041,Evernote,Productivity,26.39,0.0,4.0,True
1092,TikTok,Entertainment,41.35,3.0,6.0,False
1088,Spotify,Entertainment,37.72,1.0,7.0,False
1074,YouTube,Entertainment,75.48,0.0,6.0,False
1093,Evernote,Productivity,15.42,1.0,3.0,True
1034,Instagram,Social,4.35,0.0,3.0,False
1094,Notion,Productivity,22.89,0.0,6.0,True
1053,TikTok,Entertainment,2.35,2.0,4.0,False
1027,Weather,Utilities,9.25,3.0,5.0,False
1060,Camera,Utilities,127.04,2.0,5.0,False
1044,Google Maps,Utilities,75.71,1.0,3.0,False
1070,Slack,Productivity,51.87,3.0,5.0,True
1059,Chrome,Utilities,10.04,5.0,8.0,False
1069,Chrome,Utilities,5.94,3.0,4.0,False
1017,WhatsApp,Social,7.55,0.0,6.0,False
1071,Gmail,Utilities,3.7,5.0,8.0,False
1041,Snapchat,Social,14.14,3.0,6.0,False
1054,Twitter,Social,39.31,0.0,7.0,False
1013,Slack,Productivity,8.75,3.0,2.0,True
1000,Gmail,Utilities,163.03,2.0,2.0,False
1027,TikTok,Entertainment,15.52,1.0,7.0,False
1055,Netflix,Entertainment,21.32,3.0,8.0,False
1043,TikTok,Entertainment,22.95,1.0,5.0,False
1084,Twitch,Entertainment,96.19,3.0,5.0,False
1046,Twitter,Social,29.43,1.0,6.0,False
1057,Twitch,Entertainment,6.56,0.0,3.0,False
1010,Twitter,Social,0.49,1.0,5.0,False
1099,Chrome,Utilities,20.6,1.0,5.0,False
1095,Slack,Productivity,20.1,1.0,3.0,True
1088,Chrome,Utilities,0.37,1.0,12.0,False
1004,Camera,Utilities,5.22,4.0,7.0,False
1064,YouTube,Entertainment,6.71,1.0,7.0,False
1029,WhatsApp,Social,20.49,3.0,3.0,False
1010,Notion,Productivity,51.47,3.0,6.0,True
1059,Gmail,Utilities,20.07,0.0,3.0,False
1084,Facebook,Social,22.43,2.0,10.0,False
1054,Twitch,Entertainment,19.75,1.0,3.0,False
1027,Slack,Productivity,4.72,1.0,5.0,True
1087,Camera,Utilities,55.96,1.0,3.0,False
1072,YouTube,Entertainment,3.29,4.0,2.0,False
1055,Netflix,Entertainment,60.09,2.0,4.0,False
1024,Camera,Utilities,11.14,2.0,8.0,False
1042,Twitter,Social,26.7,2.0,7.0,False
1099,Spotify,Entertainment,22.0,2.0,5.0,False
1100,Slack,Productivity,72.07,5.0,2.0,True
1089,Spotify,Entertainment,54.33,0.0,6.0,False
1010,Slack,Productivity,36.56,2.0,5.0,True
1095,Snapchat,Social,3.0,1.0,4.0,False
1078,WhatsApp,Social,12.56,6.0,4.0,False
1024,Google Maps,Utilities,48.16,2.0,8.0,False
1009,Google Maps,Utilities,31.69,4.0,3.0,False
1080,Gmail,Utilities,11.8,1.0,6.0,False
1045,Facebook,Social,12.88,1.0,9.0,False
1071,Spotify,Entertainment,2.76,4.0,7.0,False
1017,Twitter,Social,7.9,2.0,3.0,False
1051,Evernote,Productivity,33.37,1.0,6.0,True
1032,Instagram,Social,2.12,6.0,3.0,False
1078,Microsoft Teams,Productivity,32.0,3.0,7.0,True
1006,Netflix,Entertainment,38.26,3.0,5.0,False
1027,Notion,Productivity,41.44,3.0,4.0,True
1062,Google Maps,Utilities,35.1,2.0,6.0,False
1041,Chrome,Utilities,9.04,5.0,4.0,False
1091,YouTube,Entertainment,0.61,3.0,10.0,False
1073,Notion,Productivity,48.78,1.0,2.0,True
1039,Microsoft Teams,Productivity,3.37,2.0,5.0,True
1076,YouTube,Entertainment,5.1,2.0,4.0,False
1043,Gmail,Utilities,23.58,2.0,6.0,False
1072,Notion,Productivity,215.94,3.0,6.0,True
1078,Chrome,Utilities,30.26,2.0,9.0,False
1006,Camera,Utilities,7.31,0.0,3.0,False
1018,Slack,Productivity,87.32,1.0,7.0,True
1052,Facebook,Social,22.95,0.0,4.0,False
1054,Netflix,Entertainment,5.52,1.0,5.0,False
1038,TikTok,Entertainment,102.93,3.0,2.0,False
1081,WhatsApp,Social,4.32,3.0,4.0,False
1053,Twitch,Entertainment,108.23,2.0,5.0,False
1071,Chrome,Utilities,14.08,4.0,9.0,False
1013,YouTube,Entertainment,23.69,3.0,8.0,False
1070,Spotify,Entertainment,31.1,1.0,3.0,False
1006,Twitter,Social,11.16,1.0,8.0,False
1047,WhatsApp,Social,20.69,2.0,8.0,False
1042,Gmail,Utilities,16.48,3.0,3.0,False
1045,Netflix,Entertainment,8.89,2.0,7.0,False
1043,Microsoft Teams,Productivity,2.5,0.0,8.0,True
1015,Gmail,Utilities,0.88,4.0,2.0,False
1034,Instagram,Social,1.65,1.0,4.0,False
1017,Twitter,Social,6.19,3.0,3.0,False
1050,TikTok,Entertainment,2.14,4.0,2.0,False
1061,Microsoft Teams,Productivity,101.56,1.0,6.0,True
1021,Snapchat,Social,36.34,4.0,4.0,False
1034,Chrome,Utilities,6.6,3.0,8.0,False
1027,Microsoft Teams,Productivity,30.97,0.0,4.0,True
1060,WhatsApp,Social,5.8,0.0,4.0,False
1069,Spotify,Entertainment,20.18,4.0,5.0,False
1026,Gmail,Utilities,1.22,2.0,5.0,False
1018,Weather,Utilities,11.22,0.0,5.0,False
1092,Spotify,Entertainment,1.16,1.0,2.0,False
1062,Camera,Utilities,28.21,3.0,6.0,False
1020,Chrome,Utilities,49.68,1.0,3.0,False
1008,Facebook,Social,2.11,1.0,2.0,False
1068,Camera,Utilities,98.61,1.0,4.0,False
1022,Google Docs,Productivity,9.64,2.0,4.0,True
1034,Snapchat,Social,25.48,2.0,4.0,False
1005,Netflix,Entertainment,22.18,0.0,4.0,False
1049,TikTok,Entertainment,10.37,1.0,10.0,False
1002,YouTube,Entertainment,37.25,1.0,2.0,False
1003,YouTube,Entertainment,4.52,1.0,7.0,False
1051,WhatsApp,Social,14.96,2.0,6.0,False
1047,Evernote,Productivity,47.72,1.0,11.0,True
1100,Chrome,Utilities,19.07,2.0,4.0,False
1091,Instagram,Social,77.75,4.0,3.0,False
1008,Evernote,Productivity,0.48,0.0,3.0,True
1058,Google Maps,Utilities,16.43,1.0,2.0,False
1041,Gmail,Utilities,2.17,1.0,6.0,False
1037,TikTok,Entertainment,27.9,2.0,3.0,False
1051,Google Maps,Utilities,81.26,0.0,4.0,False
1044,Snapchat,Social,30.06,3.0,5.0,False
1041,Snapchat,Social,11.75,2.0,6.0,False
1072,Gmail,Utilities,70.76,4.0,5.0,False
1094,Twitter,Social,39.28,2.0,6.0,False
1067,TikTok,Entertainment,21.68,2.0,6.0,False
1016,Evernote,Productivity,82.88,0.0,5.0,True
1008,Evernote,Productivity,12.65,1.0,3.0,True
1020,Spotify,Entertainment,1.58,6.0,4.0,False
1092,Google Docs,Productivity,17.14,3.0,3.0,True
1060,Gmail,Utilities,34.36,2.0,5.0,False
1052,Facebook,Social,38.6,2.0,5.0,False
1058,Facebook,Social,0.98,5.0,2.0,False
1078,Google Docs,Productivity,50.57,4.0,4.0,True
1092,Instagram,Social,34.78,3.0,3.0,False
1041,Gmail,Utilities,25.64,3.0,7.0,False
1032,Netflix,Entertainment,36.92,3.0,6.0,False
1004,Google Docs,Productivity,4.51,1.0,2.0,True
1026,Google Docs,Productivity,23.45,0.0,9.0,True
1038,Facebook,Social,38.99,2.0,9.0,False
1065,YouTube,Entertainment,25.25,3.0,3.0,False
1042,Google Docs,Productivity,8.68,2.0,1.0,True
1010,Google Docs,Productivity,28.49,0.0,2.0,True
1040,Twitter,Social,17.27,3.0,3.0,False
1079,YouTube,Entertainment,1.18,3.0,8.0,False
1030,Chrome,Utilities,62.49,0.0,7.0,False
1051,Facebook,Social,15.81,5.0,7.0,False
1021,Gmail,Utilities,24.9,2.0,4.0,False
1032,Twitter,Social,3.37,1.0,5.0,False
1054,Facebook,Social,16.84,5.0,3.0,False
1063,Camera,Utilities,24.29,3.0,5.0,False
1005,Evernote,Productivity,9.39,5.0,5.0,True
1060,WhatsApp,Social,6.97,1.0,3.0,False
1051,Weather,Utilities,10.18,1.0,6.0,False
1033,Instagram,Social,76.82,3.0,7.0,False
1087,Gmail,Utilities,20.88,4.0,3.0,False
1092,Chrome,Utilities,49.9,4.0,3.0,False
1051,YouTube,Entertainment,3.9,3.0,6.0,False
1088,Google Docs,Productivity,1.73,1.0,5.0,True
1001,Gmail,Utilities,2.51,3.0,6.0,False
1048,Evernote,Productivity,42.75,5.0,4.0,True
1056,Netflix,Entertainment,4.78,1.0,6.0,False
1031,Spotify,Entertainment,37.37,0.0,7.0,False
1096,Google Docs,Productivity,37.53,1.0,9.0,True
1021,Slack,Productivity,20.11,4.0,8.0,True
1035,Twitter,Social,37.94,0.0,1.0,False
1062,Twitch,Entertainment,34.21,1.0,7.0,False
1030,Slack,Productivity,16.96,2.0,4.0,True
1043,Camera,Utilities,17.69,2.0,2.0,False
1084,Google Docs,Productivity,21.83,0.0,6.0,True
1098,Spotify,Entertainment,30.34,2.0,2.0,False
1083,Facebook,Social,7.84,2.0,4.0,False
1041,Slack,Productivity,5.36,4.0,6.0,True
1077,Chrome,Utilities,14.29,4.0,7.0,False
1037,Evernote,Productivity,39.79,2.0,4.0,True
1006,Gmail,Utilities,97.46,1.0,2.0,False
1057,Netflix,Entertainment,15.72,1.0,7.0,False
1046,Instagram,Social,9.57,2.0,4.0,False
1066,Camera,Utilities,6.52,3.0,5.0,False
1054,Netflix,Entertainment,24.05,2.0,5.0,False
1004,Microsoft Teams,Productivity,0.02,0.0,3.0,True
1056,Spotify,Entertainment,15.85,2.0,4.0,False
1082,Chrome,Utilities,18.14,1.0,2.0,False
1036,Instagram,Social,21.63,2.0,4.0,False
1053,TikTok,Entertainment,47.86,1.0,2.0,False
1093,YouTube,Entertainment,59.81,1.0,4.0,False
1092,Chrome,Utilities,50.92,3.0,1.0,False
1079,Facebook,Social,89.68,1.0,1.0,False
1064,Weather,Utilities,4.19,1.0,8.0,False
1059,Evernote,Productivity,38.47,1.0,7.0,True
1007,Gmail,Utilities,16.51,1.0,6.0,False
1046,Camera,Utilities,34.77,4.0,3.0,False
1049,Netflix,Entertainment,40.79,3.0,8.0,False
1029,Evernote,Productivity,2.03,1.0,5.0,True
1044,Weather,Utilities,9.18,1.0,9.0,False
1044,Camera,Utilities,7.55,2.0,1.0,False
1041,Slack,Productivity,45.9,5.0,9.0,True
1004,Google Docs,Productivity,38.27,3.0,8.0,True
1001,Google Maps,Utilities,11.29,2.0,6.0,False
1093,Microsoft Teams,Productivity,12.84,3.0,2.0,True
1073,Spotify,Entertainment,48.39,4.0,4.0,False
1049,Camera,Utilities,4.61,0.0,6.0,False
1021,Snapchat,Social,18.06,2.0,7.0,False
1071,Snapchat,Social,13.89,3.0,4.0,False
1053,Netflix,Entertainment,3.29,1.0,4.0,False
1080,WhatsApp,Social,1.98,2.0,9.0,False
1076,Twitter,Social,1.89,1.0,1.0,False
1080,Facebook,Social,1.57,1.0,9.0,False
1047,Instagram,Social,7.89,3.0,4.0,False
1072,Twitch,Entertainment,32.59,2.0,3.0,False
1058,Twitch,Entertainment,47.5,1.0,5.0,False
1026,Chrome,Utilities,95.09,0.0,3.0,False
1000,Netflix,Entertainment,24.14,1.0,2.0,False
1086,Twitch,Entertainment,17.1,2.0,7.0,False
1014,Slack,Productivity,11.08,4.0,2.0,True
1043,Weather,Utilities,103.86,4.0,4.0,False
1056,Snapchat,Social,78.62,3.0,7.0,False
1029,Evernote,Productivity,10.46,2.0,9.0,True
1098,Google Docs,Productivity,8.34,1.0,8.0,True
1001,Google Docs,Productivity,7.79,1.0,4.0,True
1067,Google Maps,Utilities,35.05,3.0,6.0,False
1017,Facebook,Social,0.21,3.0,4.0,False
1070,Netflix,Entertainment,19.68,0.0,4.0,False
