user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments
1085,46:05.7,Chrome,Utilities,48.78,4,5,FALSE,,,
1016,29:47.4,Notion,Productivity,182.79,0,6,TRUE,,,
1037,13:29.1,TikTok,Entertainment,28.14,2,2,FALSE,,,
1056,57:10.7,Facebook,Social,12.55,3,2,FALSE,,,
1023,40:52.4,Evernote,Productivity,59.19,1,6,TRUE,,,
1075,24:34.1,Google Docs,Productivity,56.95,2,1,TRUE,,,
1064,08:15.8,Microsoft Teams,Productivity,15.12,1,5,TRUE,,,
1048,51:57.4,Netflix,Entertainment,52.76,1,4,FALSE,,,
1053,35:39.1,Evernote,Productivity,0.7,2,3,TRUE,,,
1006,19:20.8,Microsoft Teams,Productivity,22.4,0,3,TRUE,,,
1011,03:02.5,Netflix,Entertainment,47.85,3,3,FALSE,,,
1039,46:44.1,TikTok,Entertainment,48.36,0,4,FALSE,,,
1009,30:25.8,Slack,Productivity,2.5,0,6,TRUE,,,
1064,14:07.5,Google Maps,Utilities,101.2,0,5,FALSE,,,
1044,57:49.2,Google Maps,Utilities,76.96,2,5,FALSE,,,
1084,41:30.8,Notion,Productivity,0.19,1,2,TRUE,,,
1076,25:12.5,Facebook,Social,59.22,2,6,FALSE,,,
1081,08:54.2,Twitch,Entertainment,10.32,4,7,FALSE,,,
1007,52:35.9,Spotify,Entertainment,140.73,1,3,FALSE,,,
1021,36:17.5,Twitter,Social,9,2,2,FALSE,,,
1008,19:59.2,Evernote,Productivity,20.47,3,6,TRUE,,,
1043,03:40.9,Netflix,Entertainment,0.42,0,6,FALSE,,,
1012,47:22.5,Slack,Productivity,1.45,5,6,TRUE,,,
1021,31:04.2,Camera,Utilities,112.81,1,3,FALSE,,,
1046,14:45.9,Microsoft Teams,Productivity,32.26,4,5,TRUE,,,
1066,58:27.6,Google Docs,Productivity,10.72,0,7,TRUE,,,
1019,42:09.2,Microsoft Teams,Productivity,13.06,3,3,TRUE,,,
1067,25:50.9,TikTok,Entertainment,9.7,2,5,FALSE,,,
1097,09:32.6,Instagram,Social,35.8,0,9,FALSE,,,
1010,53:14.3,Spotify,Entertainment,4,4,5,FALSE,,,
1003,36:55.9,Twitch,Entertainment,1.04,1,7,FALSE,,,
1085,20:37.6,Netflix,Entertainment,39.64,3,9,FALSE,,,
1094,04:19.3,Spotify,Entertainment,73.26,1,3,FALSE,,,
1085,48:00.9,Slack,Productivity,30.72,5,4,TRUE,,,
1060,31:42.6,TikTok,Entertainment,10.47,2,9,FALSE,,,
1098,15:24.3,Slack,Productivity,47.17,0,5,TRUE,,,
1014,59:05.9,Twitch,Entertainment,54.6,4,1,FALSE,,,
1035,42:47.7,Twitter,Social,0.89,2,5,FALSE,,,
1081,26:29.3,TikTok,Entertainment,2.9,2,6,FALSE,,,
1019,10:11.0,Microsoft Teams,Productivity,3.7,1,11,TRUE,,,
1057,53:52.7,Evernote,Productivity,89.75,2,3,TRUE,,,
1093,37:34.4,TikTok,Entertainment,27.01,2,5,FALSE,,,
1004,21:16.0,Instagram,Social,25.05,3,3,FALSE,,,
1073,04:57.7,Facebook,Social,0.51,4,8,FALSE,,,
1018,48:39.4,Slack,Productivity,15.16,4,2,TRUE,,,
1006,32:21.0,YouTube,Entertainment,3.7,1,6,FALSE,315387,18874,3111
1085,16:02.7,Notion,Productivity,48.61,4,4,TRUE,,,
1010,59:44.4,Spotify,Entertainment,5.39,2,7,FALSE,,,
1009,43:26.1,Twitter,Social,2.22,1,5,FALSE,,,
1092,27:07.7,Twitch,Entertainment,36.22,0,6,FALSE,,,
1060,10:49.4,Netflix,Entertainment,22.42,1,3,FALSE,,,
1080,54:31.1,Facebook,Social,25.13,1,2,FALSE,,,
1089,38:12.8,Chrome,Utilities,12.48,2,3,FALSE,,,
1024,21:54.4,Notion,Productivity,42.51,2,11,TRUE,,,
1095,05:36.1,Facebook,Social,3.55,2,7,FALSE,,,
1066,49:17.8,WhatsApp,Social,,0,4,FALSE,,,
1049,32:59.5,Twitch,Entertainment,101.72,2,6,FALSE,,,
1057,16:41.1,Microsoft Teams,Productivity,2.67,2,4,TRUE,,,
1056,00:22.8,Slack,Productivity,44.78,3,6,TRUE,,,
1026,44:04.5,Microsoft Teams,Productivity,45.91,,7,TRUE,,,
1001,27:46.2,Google Maps,Utilities,11.76,2,,FALSE,,,
1009,11:27.8,Gmail,Utilities,14.44,3,5,FALSE,,,
1011,55:09.5,Notion,Productivity,41.26,1,6,TRUE,,,
1010,38:51.2,Spotify,Entertainment,120.05,0,2,FALSE,,,
1027,22:32.9,Evernote,Productivity,17.19,4,6,TRUE,,,
1073,06:14.5,Netflix,Entertainment,,1,5,FALSE,,,
1028,49:56.2,TikTok,Entertainment,11.11,0,2,FALSE,,,
1006,33:37.9,Chrome,Utilities,99.29,1,5,FALSE,,,
1009,17:19.5,Weather,Utilities,7.76,2,7,FALSE,,,
1065,01:01.2,Microsoft Teams,Productivity,66.69,0,8,TRUE,,,
1051,44:42.9,Spotify,Entertainment,49.38,2,9,FALSE,,,
1010,28:24.6,Camera,Utilities,54.83,5,5,FALSE,,,
1057,12:06.2,Camera,Utilities,11.89,0,7,FALSE,,,
1088,55:47.9,Notion,Productivity,11.92,0,3,TRUE,,,
1097,39:29.6,Gmail,Utilities,21.79,5,2,FALSE,,,
1008,23:11.3,Netflix,Entertainment,12.22,0,8,FALSE,,,
1058,06:52.9,Microsoft Teams,Productivity,2.03,2,3,TRUE,,,
1087,50:34.6,Chrome,Utilities,31.41,0,6,FALSE,,,
1068,34:16.3,Camera,Utilities,18.34,0,4,FALSE,,,
1074,17:57.9,Facebook,Social,63.95,2,8,FALSE,,,
1049,01:39.6,Google Docs,Productivity,16.88,1,6,TRUE,,,
1078,45:21.3,Twitter,Social,6.52,2,4,FALSE,,,
1089,29:02.9,Chrome,Utilities,0.76,0,3,FALSE,,,
1047,12:44.7,TikTok,Entertainment,9.53,0,5,FALSE,,,
1028,56:26.3,Google Docs,Productivity,14.84,3,8,TRUE,,,
1091,40:08.0,Spotify,Entertainment,13.88,3,4,FALSE,,,
1072,23:49.7,Notion,Productivity,6.32,2,8,TRUE,,,
1011,07:31.3,Notion,Productivity,82.23,3,13,TRUE,,,
1049,51:13.0,Twitter,Social,13.78,0,7,FALSE,,,
1046,34:54.7,Instagram,Social,9.58,2,3,FALSE,,,
1080,18:36.4,Camera,Utilities,0.3,1,5,FALSE,,,
1024,02:18.0,YouTube,Entertainment,46.06,1,4,FALSE,280332,12520,2175
1031,45:59.7,Microsoft Teams,Productivity,35.05,1,10,TRUE,,,
1082,29:41.4,Netflix,Entertainment,29.18,2,6,FALSE,,,
1085,13:23.1,TikTok,Entertainment,7.15,2,11,FALSE,,,
1001,57:04.7,Instagram,Social,15.29,2,5,FALSE,,,
1024,40:46.4,Evernote,Productivity,17.74,2,4,TRUE,,,
1059,24:28.1,Google Docs,Productivity,50.79,1,5,TRUE,,,
1018,08:09.8,Google Docs,Productivity,14.16,1,3,TRUE,,,
1045,51:51.4,Notion,Productivity,14.06,3,9,TRUE,,,
1032,35:33.1,TikTok,Entertainment,0.22,3,7,FALSE,,,
1028,19:14.8,Slack,Productivity,35.14,1,2,TRUE,,,
1039,02:56.5,Notion,Productivity,2.51,1,4,TRUE,,,
1100,46:38.1,Spotify,Entertainment,52.3,1,3,FALSE,,,
1002,30:19.8,Camera,Utilities,2.56,1,7,FALSE,,,
1018,14:01.5,Chrome,Utilities,25.53,0,6,FALSE,,,
1025,57:43.2,Slack,Productivity,9.13,0,5,TRUE,,,
1096,41:24.8,TikTok,Entertainment,85.98,4,5,FALSE,,,
1028,25:06.5,Microsoft Teams,Productivity,4.65,3,3,TRUE,,,
1060,08:48.2,Weather,Utilities,4.9,0,4,FALSE,,,
1074,52:29.8,Twitter,Social,22.84,2,7,FALSE,,,
1077,36:11.5,Chrome,Utilities,33.39,3,6,FALSE,,,
1024,19:53.2,Google Maps,Utilities,14.93,6,2,FALSE,,,
1032,03:34.9,Netflix,Entertainment,10.06,0,9,FALSE,,,
1020,47:16.5,Spotify,Entertainment,63.53,2,5,FALSE,,,
1031,30:58.2,Camera,Utilities,12.96,0,5,FALSE,,,
1063,14:39.9,Snapchat,Social,9.38,4,8,FALSE,,,
1044,58:21.6,Snapchat,Social,20.02,4,6,FALSE,,,
1026,42:03.2,Weather,Utilities,34.22,3,12,FALSE,,,
1011,25:44.9,Twitch,Entertainment,104.42,6,5,FALSE,,,
1002,09:26.6,Weather,Utilities,24.67,3,5,FALSE,,,
1014,53:08.3,Twitch,Entertainment,24.98,0,3,FALSE,,,
1076,36:49.9,Camera,Utilities,9.66,2,11,FALSE,,,
1007,20:31.6,Chrome,Utilities,23.16,3,5,FALSE,,,
1085,04:13.3,Spotify,Entertainment,0.79,0,6,FALSE,,,
1065,47:54.9,Netflix,Entertainment,12.39,3,5,FALSE,,,
1086,31:36.6,Google Docs,Productivity,13.09,2,11,TRUE,,,
1048,15:18.3,Twitch,Entertainment,2.01,1,2,FALSE,,,
1014,58:59.9,Facebook,Social,9.73,1,3,FALSE,,,
1061,42:41.7,Weather,Utilities,2.56,1,5,FALSE,,,
1093,26:23.3,Google Maps,Utilities,5.06,2,5,FALSE,,,
1004,10:05.0,Spotify,Entertainment,118.76,2,7,FALSE,,,
1001,53:46.7,YouTube,Entertainment,57.34,4,4,FALSE,204428,13923,1560
1011,37:28.3,Slack,Productivity,5.86,2,3,TRUE,,,
1045,21:10.0,YouTube,Entertainment,21.19,1,9,FALSE,332770,25137,3649
1037,04:51.7,Microsoft Teams,Productivity,13.85,2,7,TRUE,,,
1091,48:33.4,YouTube,Entertainment,71.42,1,8,FALSE,95869,7904,1344
1070,32:15.0,Slack,Productivity,17.89,2,5,TRUE,,,
1002,15:56.7,Snapchat,Social,84.97,3,2,FALSE,,,
1072,59:38.4,Gmail,Utilities,28.53,1,6,FALSE,,,
1057,43:20.1,Facebook,Social,8.75,0,2,FALSE,,,
1082,27:01.7,Notion,Productivity,5.53,2,6,TRUE,,,
1066,10:43.4,Microsoft Teams,Productivity,34.26,2,3,TRUE,,,
1094,54:25.1,Twitter,Social,8.3,2,6,FALSE,,,
1010,38:06.8,Google Maps,Utilities,78.92,1,1,FALSE,,,
1086,21:48.4,Instagram,Social,1.53,1,4,FALSE,,,
1010,05:30.1,Facebook,Social,12.24,1,4,FALSE,,,
1043,49:11.8,WhatsApp,Social,5.51,1,2,FALSE,,,
1002,32:53.5,YouTube,Entertainment,61.73,0,5,FALSE,483144,13677,7462
1092,16:35.1,Snapchat,Social,32.63,3,5,FALSE,,,
1007,00:16.8,Gmail,Utilities,2.47,3,9,FALSE,,,
1067,43:58.5,Notion,Productivity,6.72,0,5,TRUE,,,
1068,27:40.2,Slack,Productivity,14.65,3,6,TRUE,,,
1038,11:21.8,Twitch,Entertainment,15.89,0,1,FALSE,,,
1006,55:03.5,Snapchat,Social,15.53,3,9,FALSE,,,
1054,38:45.2,Camera,Utilities,4.59,1,4,FALSE,,,
1028,22:26.8,Twitter,Social,0.8,4,0,FALSE,,,
1088,06:08.5,Twitch,Entertainment,32.12,2,6,FALSE,,,
1051,49:50.2,Spotify,Entertainment,14.98,2,6,FALSE,,,
1017,33:31.9,Spotify,Entertainment,72.64,4,9,FALSE,,,
1010,17:13.5,Google Maps,Utilities,1.49,2,5,FALSE,,,
1036,00:55.2,Facebook,Social,21.37,2,3,FALSE,,,
1095,44:36.9,Chrome,Utilities,7.55,3,5,FALSE,,,
1026,28:18.6,Chrome,Utilities,77.6,2,7,FALSE,,,
1094,12:00.2,Google Docs,Productivity,27.54,0,2,TRUE,,,
1053,55:41.9,Camera,Utilities,8.04,1,7,FALSE,,,
1048,39:23.6,Netflix,Entertainment,56.46,2,2,FALSE,,,
1081,23:05.3,Twitter,Social,0.63,3,4,FALSE,,,
1026,06:46.9,Slack,Productivity,4.08,4,6,TRUE,,,
1029,50:28.6,Twitter,Social,4.12,0,4,FALSE,,,
1010,34:10.3,Slack,Productivity,2.4,1,2,TRUE,,,
1076,17:51.9,Camera,Utilities,32.05,3,8,FALSE,,,
1039,01:33.6,Facebook,Social,9.41,4,3,FALSE,,,
1072,45:15.3,YouTube,Entertainment,15.63,3,5,FALSE,417378,29446,6202
1006,28:56.9,Twitch,Entertainment,71.35,3,8,FALSE,,,
1099,12:38.7,Netflix,Entertainment,16.06,1,9,FALSE,,,
1091,56:20.3,Evernote,Productivity,9.45,3,5,TRUE,,,
1068,40:02.0,WhatsApp,Social,25.08,1,9,FALSE,,,
1016,23:43.7,Evernote,Productivity,1.6,1,3,TRUE,,,
1083,07:25.3,Evernote,Productivity,2.84,4,9,TRUE,,,
1013,51:07.0,TikTok,Entertainment,9.39,0,6,FALSE,,,
1008,34:48.7,Twitter,Social,32.58,0,6,FALSE,,,
1016,18:30.4,Notion,Productivity,19.15,1,5,TRUE,,,
1075,02:12.0,Google Docs,Productivity,21.86,1,5,TRUE,,,
1007,45:53.7,Snapchat,Social,6.84,0,1,FALSE,,,
1022,29:35.4,Slack,Productivity,5.34,3,3,TRUE,,,
1098,13:17.1,Netflix,Entertainment,1.78,3,7,FALSE,,,
1074,56:58.7,Twitter,Social,9.02,0,8,FALSE,,,
1056,40:40.4,Weather,Utilities,18.7,1,3,FALSE,,,
1062,24:22.1,Google Maps,Utilities,45.98,2,5,FALSE,,,
1095,08:03.8,Gmail,Utilities,79.44,2,6,FALSE,,,
1091,51:45.4,WhatsApp,Social,3.96,2,8,FALSE,,,
1077,35:27.1,Spotify,Entertainment,44.12,1,8,FALSE,,,
1066,19:08.8,Microsoft Teams,Productivity,116.23,0,3,TRUE,,,
1054,02:50.5,Weather,Utilities,54.05,1,5,FALSE,,,
1091,46:32.1,Google Maps,Utilities,48.27,1,6,FALSE,,,
1062,30:13.8,Slack,Productivity,38.61,2,1,TRUE,,,
1046,13:55.5,Snapchat,Social,0.16,3,6,FALSE,,,
1082,57:37.2,Instagram,Social,26.2,3,5,FALSE,,,
1096,41:18.8,WhatsApp,Social,13.1,1,3,FALSE,,,
1069,25:00.5,Microsoft Teams,Productivity,,,9,TRUE,,,
1087,08:42.2,Microsoft Teams,Productivity,69.48,5,5,TRUE,,,
1079,52:23.8,Chrome,Utilities,33.35,3,3,FALSE,,,
1062,36:05.5,Notion,Productivity,3.61,1,5,TRUE,,,
1057,19:47.2,Twitch,Entertainment,13.98,4,9,FALSE,,,
1031,03:28.9,Instagram,Social,28.7,1,,FALSE,,,
1041,47:10.5,Twitter,Social,58.04,1,6,FALSE,,,
1063,30:52.2,Instagram,Social,12.66,2,4,FALSE,,,
1007,14:33.9,Gmail,Utilities,35.15,4,9,FALSE,,,
1045,58:15.6,Gmail,Utilities,13.71,4,9,FALSE,,,
1091,41:57.2,Facebook,Social,,3,4,FALSE,,,
1077,25:38.9,Gmail,Utilities,8.81,2,5,FALSE,,,
1089,09:20.6,Notion,Productivity,45.95,2,6,TRUE,,,
1079,53:02.3,Camera,Utilities,39.37,1,3,FALSE,,,
1071,36:43.9,Camera,Utilities,35.89,0,4,FALSE,,,
1031,20:25.6,Facebook,Social,132.83,6,6,FALSE,,,
1029,04:07.3,Netflix,Entertainment,49.11,3,6,FALSE,,,
1048,47:48.9,WhatsApp,Social,44.62,1,2,FALSE,,,
1090,31:30.6,Facebook,Social,81.63,2,5,FALSE,,,
1082,15:12.3,Spotify,Entertainment,38.51,2,6,FALSE,,,
1100,58:53.9,Facebook,Social,102.79,2,3,FALSE,,,
1001,42:35.7,WhatsApp,Social,95.13,2,9,FALSE,,,
1033,26:17.3,YouTube,Entertainment,107.74,1,6,FALSE,327459,7805,6076
1017,09:59.0,Google Docs,Productivity,19.37,2,4,TRUE,,,
1096,53:40.7,Gmail,Utilities,3.6,3,9,FALSE,,,
1067,37:22.3,Notion,Productivity,16.9,0,8,TRUE,,,
1080,21:04.0,Spotify,Entertainment,2.2,3,5,FALSE,,,
1029,04:45.7,Microsoft Teams,Productivity,16.53,2,8,TRUE,,,
1005,48:27.4,Chrome,Utilities,12.6,2,2,FALSE,,,
1031,32:09.0,Weather,Utilities,81.48,4,4,FALSE,,,
1003,15:50.7,Spotify,Entertainment,127.93,6,4,FALSE,,,
1085,59:32.4,Spotify,Entertainment,8.81,3,2,FALSE,,,
1054,43:14.1,WhatsApp,Social,24.83,3,8,FALSE,,,
1089,26:55.7,Google Docs,Productivity,90.26,1,4,TRUE,,,
1013,10:37.4,Chrome,Utilities,16.92,4,5,FALSE,,,
1032,54:19.1,Twitter,Social,44.91,0,4,FALSE,,,
1086,38:00.8,Slack,Productivity,17.02,2,6,TRUE,,,
1052,21:42.4,WhatsApp,Social,14.69,1,4,FALSE,,,
1022,05:24.1,TikTok,Entertainment,14.98,3,2,FALSE,,,
1055,49:05.8,Twitch,Entertainment,41.13,1,5,FALSE,,,
1042,32:47.5,Spotify,Entertainment,44.45,4,6,FALSE,,,
1019,16:29.1,Netflix,Entertainment,33.31,3,8,FALSE,,,
1052,00:10.8,Evernote,Productivity,16.64,1,7,TRUE,,,
1007,43:52.5,YouTube,Entertainment,18.05,2,1,FALSE,445726,37124,1192
1062,27:34.2,Instagram,Social,,2,4,FALSE,,,
1068,11:15.8,Chrome,Utilities,27.03,2,3,FALSE,,,
1062,54:57.5,Gmail,Utilities,24.28,1,7,FALSE,,,
1003,38:39.2,Camera,Utilities,75.26,0,4,FALSE,,,
1048,22:20.8,Facebook,Social,4.38,2,,FALSE,,,
1008,06:02.5,Gmail,Utilities,1.2,1,8,FALSE,,,
1092,49:44.2,Instagram,Social,9.48,5,5,FALSE,,,
1008,33:25.9,Camera,Utilities,22.56,1,7,FALSE,,,
1026,17:07.5,Notion,Productivity,64.99,2,3,TRUE,,,
1016,00:49.2,Instagram,Social,31.64,2,3,FALSE,,,
1058,44:30.9,Instagram,Social,37.31,1,4,FALSE,,,
1001,28:12.6,Facebook,Social,53.19,2,9,FALSE,,,
1069,11:54.2,Twitter,Social,15.06,2,5,FALSE,,,
1081,55:35.9,Google Docs,Productivity,10.95,2,6,TRUE,,,
1036,39:17.6,Netflix,Entertainment,1.25,2,5,FALSE,,,
1080,22:59.3,Twitter,Social,12.01,5,2,FALSE,,,
1011,06:40.9,Google Maps,Utilities,0.68,2,5,FALSE,,,
1030,50:22.6,Evernote,Productivity,21.7,1,5,TRUE,,,
1066,34:04.3,WhatsApp,Social,7.59,3,3,FALSE,,,
1036,17:45.9,Evernote,Productivity,14.68,1,4,TRUE,,,
1094,01:27.6,Gmail,Utilities,75.79,4,2,FALSE,,,
1055,45:09.3,Snapchat,Social,,3,7,FALSE,,,
1006,28:50.9,Google Maps,Utilities,4.58,4,4,FALSE,,,
1020,12:32.7,Weather,Utilities,18.45,0,,FALSE,,,
1005,56:14.3,WhatsApp,Social,29.04,3,5,FALSE,,,
1078,39:55.9,Instagram,Social,0.51,2,4,FALSE,,,
1088,23:37.7,Microsoft Teams,Productivity,52.57,4,5,TRUE,,,
1002,07:19.3,Weather,Utilities,3.69,2,2,FALSE,,,
1036,51:01.0,Chrome,Utilities,6.64,2,2,FALSE,,,
1059,34:42.7,Evernote,Productivity,31.96,1,2,TRUE,,,
1019,18:24.4,Evernote,Productivity,8.31,2,5,TRUE,,,
1043,02:06.0,Twitch,Entertainment,25.22,4,5,FALSE,,,
1096,45:47.7,Notion,Productivity,35.16,0,6,TRUE,,,
1054,29:29.4,Camera,Utilities,103.68,2,3,FALSE,,,
1066,13:11.1,Camera,Utilities,0.91,3,8,FALSE,,,
1079,56:52.7,Weather,Utilities,7.62,0,5,FALSE,,,
1029,40:34.4,Google Docs,Productivity,42.85,0,2,TRUE,,,
1028,24:16.1,Microsoft Teams,Productivity,2.22,2,0,TRUE,,,
1073,07:57.8,Gmail,Utilities,1.58,1,7,FALSE,,,
1063,51:39.4,Notion,Productivity,24.73,1,7,TRUE,,,
1099,35:21.1,Netflix,Entertainment,2.4,0,5,FALSE,,,
1090,19:02.8,Instagram,Social,12.4,3,4,FALSE,,,
1018,02:44.5,Google Maps,Utilities,84.67,3,7,FALSE,,,
1078,46:26.1,Twitch,Entertainment,17.57,2,7,FALSE,,,
1028,30:07.8,Camera,Utilities,2.74,0,0,FALSE,,,
1024,13:49.5,Evernote,Productivity,50,1,3,TRUE,,,
1050,57:31.1,Gmail,Utilities,13.76,2,3,FALSE,,,
1075,41:12.8,Gmail,Utilities,33.17,2,7,FALSE,,,
1074,24:54.5,Netflix,Entertainment,8.7,4,2,FALSE,,,
1088,08:36.2,Slack,Productivity,32.38,1,7,TRUE,,,
1099,52:17.8,Google Docs,Productivity,51.71,2,8,TRUE,,,
1066,35:59.5,YouTube,Entertainment,0.71,1,0,FALSE,479859,41297,5439
1034,19:41.2,Google Maps,Utilities,41.64,2,3,FALSE,,,
1021,03:22.9,Weather,Utilities,120.06,3,2,FALSE,,,
1004,47:04.5,Twitch,Entertainment,13.68,2,10,FALSE,,,
1036,30:46.2,Twitter,Social,141.65,2,10,FALSE,,,
1016,14:27.9,Microsoft Teams,Productivity,51.13,3,4,TRUE,,,
1078,58:09.6,Camera,Utilities,3.92,0,0,FALSE,,,
1016,41:51.2,Google Docs,Productivity,48.46,2,6,TRUE,,,
1025,25:32.9,Weather,Utilities,24.71,1,4,FALSE,,,
1056,09:14.6,Chrome,Utilities,22.31,1,4,FALSE,,,
1045,52:56.3,TikTok,Entertainment,2.23,2,7,FALSE,,,
1035,36:37.9,Weather,Utilities,39.8,1,6,FALSE,,,
1086,20:19.6,Gmail,Utilities,35.19,3,6,FALSE,,,
1085,04:01.3,Gmail,Utilities,0.98,2,8,FALSE,,,
1022,47:42.9,Chrome,Utilities,71.41,4,4,FALSE,,,
1030,31:24.6,Facebook,Social,16.68,0,4,FALSE,,,
1067,15:06.3,Facebook,Social,8.62,2,8,FALSE,,,
1004,58:47.9,Twitch,Entertainment,35.85,0,8,FALSE,,,
1080,42:29.7,WhatsApp,Social,9.42,2,2,FALSE,,,
1008,26:11.3,Microsoft Teams,Productivity,6.5,2,1,TRUE,,,
1060,09:52.9,Netflix,Entertainment,58.67,3,5,FALSE,,,
1063,53:34.7,Gmail,Utilities,44.16,1,6,FALSE,,,
1057,37:16.3,Weather,Utilities,0.73,5,5,FALSE,,,
1087,20:58.0,Microsoft Teams,Productivity,52.31,4,4,TRUE,,,
1088,04:39.7,TikTok,Entertainment,30.71,1,3,FALSE,,,
1032,48:21.4,Facebook,Social,37.33,3,6,FALSE,,,
1082,32:03.0,Chrome,Utilities,32.87,0,8,FALSE,,,
1020,15:44.7,YouTube,Entertainment,47.32,2,6,FALSE,239742,14238,4760
1080,59:26.4,Camera,Utilities,15.78,3,2,FALSE,,,
1077,43:08.1,Snapchat,Social,3.39,3,4,FALSE,,,
1059,26:49.7,Weather,Utilities,126.65,3,2,FALSE,,,
1009,10:31.4,Notion,Productivity,48.7,4,5,TRUE,,,
1040,54:13.1,Twitch,Entertainment,22.94,3,7,FALSE,,,
1088,37:54.8,Weather,Utilities,2.28,1,5,FALSE,,,
1013,21:36.4,Snapchat,Social,4.16,3,6,FALSE,,,
1091,05:18.1,Google Maps,Utilities,24.08,0,4,FALSE,,,
1029,48:59.8,Google Docs,Productivity,8.79,0,3,TRUE,,,
1041,32:41.5,Evernote,Productivity,21.86,0,1,TRUE,,,
1035,16:23.1,Weather,Utilities,10,2,5,FALSE,,,
1033,00:04.8,Twitter,Social,76.3,0,6,FALSE,,,
1028,43:46.5,Gmail,Utilities,52.89,4,6,FALSE,,,
1018,27:28.1,Spotify,Entertainment,36.48,2,5,FALSE,,,
1070,11:09.8,Weather,Utilities,6.51,4,7,FALSE,,,
1073,54:51.5,Chrome,Utilities,8.69,2,5,FALSE,,,
1056,38:33.2,Twitter,Social,8.83,2,3,FALSE,,,
1072,22:14.8,Snapchat,Social,42.42,2,6,FALSE,,,
1100,05:56.5,Gmail,Utilities,20.41,2,7,FALSE,,,
1005,49:38.2,YouTube,Entertainment,8.42,2,3,FALSE,321635,31516,1885
1081,33:19.9,Facebook,Social,4.43,2,5,FALSE,,,
1009,17:01.5,Gmail,Utilities,36.85,2,4,FALSE,,,
1027,00:43.2,Chrome,Utilities,27.04,3,2,FALSE,,,
1064,44:24.9,YouTube,Entertainment,56.25,2,5,FALSE,128358,12313,2353
1008,28:06.6,Notion,Productivity,4.84,2,2,TRUE,,,
1044,11:48.2,Notion,Productivity,31.63,3,6,TRUE,,,
1024,55:29.9,WhatsApp,Social,11.22,1,5,FALSE,,,
1086,39:11.6,Instagram,Social,11.79,5,6,FALSE,,,
1056,22:53.3,Microsoft Teams,Productivity,10.8,1,7,TRUE,,,
1086,06:34.9,WhatsApp,Social,39.61,1,5,FALSE,,,
1044,50:16.6,Spotify,Entertainment,107.48,2,6,FALSE,,,
1092,33:58.3,Chrome,Utilities,16.91,3,3,FALSE,,,
1088,17:39.9,Microsoft Teams,Productivity,8.58,2,3,TRUE,,,
1063,01:21.6,Google Maps,Utilities,4.77,0,3,FALSE,,,
1001,45:03.3,Evernote,Productivity,49.31,2,4,TRUE,,,
1012,28:44.9,Facebook,Social,23.04,2,4,FALSE,,,
1027,12:26.6,Instagram,Social,41.13,0,4,FALSE,,,
1000,56:08.3,Twitch,Entertainment,71.18,1,2,FALSE,,,
1011,39:49.9,Chrome,Utilities,24.55,2,2,FALSE,,,
1049,23:31.7,Microsoft Teams,Productivity,16.11,4,8,TRUE,,,
1018,07:13.3,Chrome,Utilities,65.18,0,2,FALSE,,,
1017,50:55.0,Google Docs,Productivity,2.15,0,5,TRUE,,,
1084,34:36.7,YouTube,Entertainment,13.12,1,7,FALSE,242657,10119,1764
1095,18:18.4,Evernote,Productivity,5.02,0,3,TRUE,,,
1069,02:00.0,Chrome,Utilities,25.63,1,7,FALSE,,,
1049,45:41.7,Google Docs,Productivity,30.4,2,2,TRUE,,,
1041,29:23.4,YouTube,Entertainment,29.97,3,3,FALSE,441617,13543,7218
1001,13:05.1,Google Maps,Utilities,34.49,3,6,FALSE,,,
1082,56:46.7,Evernote,Productivity,13.16,1,4,TRUE,,,
1080,40:28.4,Weather,Utilities,43,5,2,FALSE,,,
1057,24:10.1,Spotify,Entertainment,105.05,4,4,FALSE,,,
1044,07:51.8,Camera,Utilities,35.81,3,9,FALSE,,,
1034,51:33.4,YouTube,Entertainment,31.07,1,4,FALSE,245711,3057,1244
1091,35:15.1,YouTube,Entertainment,52.98,2,6,FALSE,374679,4715,1637
1000,18:56.8,Notion,Productivity,1.07,1,1,TRUE,,,
1008,02:38.5,Gmail,Utilities,11.62,2,4,FALSE,,,
1099,46:20.1,Twitter,Social,30.08,0,7,FALSE,,,
1091,30:01.8,Evernote,Productivity,20.85,3,9,TRUE,,,
1049,13:43.5,Microsoft Teams,Productivity,5.86,1,6,TRUE,,,
1074,57:25.1,Camera,Utilities,25.41,1,5,FALSE,,,
1042,41:06.8,Notion,Productivity,94.33,2,9,TRUE,,,
1075,24:48.5,Evernote,Productivity,16.99,3,5,TRUE,,,
1064,08:30.2,Microsoft Teams,Productivity,10.89,2,2,TRUE,,,
1046,52:11.8,Instagram,Social,152.18,1,5,FALSE,,,
1047,35:53.5,Gmail,Utilities,24.24,5,4,FALSE,,,
1006,19:35.2,Gmail,Utilities,10.73,1,10,FALSE,,,
1046,03:16.9,Microsoft Teams,Productivity,9.5,2,10,TRUE,,,
1037,46:58.5,Chrome,Utilities,5.7,2,5,FALSE,,,
1058,30:40.2,Microsoft Teams,Productivity,122.04,2,4,TRUE,,,
1045,14:21.9,WhatsApp,Social,72.59,0,8,FALSE,,,
1086,58:03.6,Microsoft Teams,Productivity,3.22,2,8,TRUE,,,
1033,41:45.2,Google Maps,Utilities,43.06,2,2,FALSE,,,
